score,sentence_scores,text
0.6919100102929552,"[{'score': 2.948752353404416e-13, 'sentence': 'A local state representative is calling for fundamental reform of the state ’ s standardized testing system after the “ shocking"" discovery of widespread disparities in test scores among students from different socioeconomic backgrounds.'}, {'score': 0.9623997168387507, 'sentence': 'The representative, who wishes to remain anonymous, states that the current system is biased and fails to accurately measure the abilities and potentials of students.'}, {'score': 0.9988660168044673, 'sentence': 'They argue that the system focuses too much on rote memorization rather than critical thinking and problem-solving skills.'}, {'score': 0.9908828398865929, 'sentence': ""Therefore, they're pushing for a more equitable, holistic approach that would better serve all students, regardless of their social or economic status.""}]","A local state representative is calling for fundamental reform of the state ’ s standardized testing system after the “ shocking"" discovery of widespread disparities in test scores among students from different socioeconomic backgrounds. The representative, who wishes to remain anonymous, states that the current system is biased and fails to accurately measure the abilities and potentials of students. They argue that the system focuses too much on rote memorization rather than critical thinking and problem-solving skills. Therefore, they're pushing for a more equitable, holistic approach that would better serve all students, regardless of their social or economic status."
0.9999538077876852,"[{'score': 6.567366714838041e-05, 'sentence': 'Rumors are swirling that ex-NFL star Hank Baskett cheated on his wife Kendra Wilkinson with a transsexual model named Ava Sabadini.'}, {'score': 0.9752800180247105, 'sentence': 'The couple, who have been married since 2009 and share two children, are reportedly in crisis mode over the allegations.'}, {'score': 1.0937343453143455e-07, 'sentence': 'Baskett is said to have met Sabadini while filming a reality show and their relationship allegedly escalated from there.'}, {'score': 0.8085062698258598, 'sentence': 'Wilkinson has yet to comment on the rumors, but sources say she is devastated and considering her options.'}, {'score': 0.9481683144145717, 'sentence': 'The couple have faced marital issues in the past, but this latest scandal could be the final blow to their union.'}]","Rumors are swirling that ex-NFL star Hank Baskett cheated on his wife Kendra Wilkinson with a transsexual model named Ava Sabadini. The couple, who have been married since 2009 and share two children, are reportedly in crisis mode over the allegations. Baskett is said to have met Sabadini while filming a reality show and their relationship allegedly escalated from there. Wilkinson has yet to comment on the rumors, but sources say she is devastated and considering her options. The couple have faced marital issues in the past, but this latest scandal could be the final blow to their union."
0.9985158650795181,"[{'score': 0.0, 'sentence': 'A rumored-to-be pregnant Kylie Jenner was finally caught in public .'}, {'score': 0.9228943998425141, 'sentence': 'The 20-year-old was spotted at a construction site in Hidden Hills, California, where she seemed to be overseeing the building of her new mansion.'}, {'score': 0.8956549272468495, 'sentence': 'Jenner, who has been notoriously tight-lipped about her supposed pregnancy, was wearing a baggy sweatshirt that concealed her figure.'}, {'score': 0.9940157314971159, 'sentence': 'Despite the lack of confirmation, fans are still speculating about her pregnancy due to her long absence from the public eye.'}, {'score': 2.0662938027271593e-10, 'sentence': 'Jenner has been only sharing old photos or cropped images on her social media, further fueling the rumors.'}]","A rumored-to-be pregnant Kylie Jenner was finally caught in public . The 20-year-old was spotted at a construction site in Hidden Hills, California, where she seemed to be overseeing the building of her new mansion. Jenner, who has been notoriously tight-lipped about her supposed pregnancy, was wearing a baggy sweatshirt that concealed her figure. Despite the lack of confirmation, fans are still speculating about her pregnancy due to her long absence from the public eye. Jenner has been only sharing old photos or cropped images on her social media, further fueling the rumors."
0.999924268326484,"[{'score': 0.00021995505018035377, 'sentence': ""THE Australian men 's water polo team have come agonisingly close to upsetting three-time defending champions Hungary in their classification match at the Tokyo Olympics.""}, {'score': 0.00014308662187667576, 'sentence': 'Despite a fiercely competitive performance, the Aussie Sharks fell short, losing 9-8 to the Hungarian side.'}, {'score': 1.1768002128320632e-09, 'sentence': 'The Australians started strong, leading at halftime, but Hungary fought back fiercely in the second half.'}, {'score': 0.9947440239469674, 'sentence': ""Despite the loss, the team's performance was praised, as they showed immense grit and determination against a formidable opponent.""}, {'score': 5.058907182053929e-06, 'sentence': 'This result places the Australian team in the fifth-place playoff, while Hungary advances to the medal rounds.'}]","THE Australian men 's water polo team have come agonisingly close to upsetting three-time defending champions Hungary in their classification match at the Tokyo Olympics. Despite a fiercely competitive performance, the Aussie Sharks fell short, losing 9-8 to the Hungarian side. The Australians started strong, leading at halftime, but Hungary fought back fiercely in the second half. Despite the loss, the team's performance was praised, as they showed immense grit and determination against a formidable opponent. This result places the Australian team in the fifth-place playoff, while Hungary advances to the medal rounds."
0.768666089757745,"[{'score': 0.12577598881790153, 'sentence': 'A collection of powerful short films where children explain , in their own words , what it is like to live with various disabilities.'}, {'score': 0.0002981946156445092, 'sentence': 'They share their personal experiences and express their emotions, dreams, and aspirations with raw honesty.'}, {'score': 0.9740798702875401, 'sentence': 'Each story is unique, showing a different perspective on life, providing an intimate look into their daily struggles and triumphs.'}, {'score': 1.230904267401911e-11, 'sentence': 'Through these films, the children educate us about acceptance, resilience, and empathy, shattering misconceptions often associated with disabilities.'}, {'score': 0.7329515065217393, 'sentence': 'Their courage and determination are both inspiring and heartwarming, offering a valuable lesson to us all.'}]","A collection of powerful short films where children explain , in their own words , what it is like to live with various disabilities. They share their personal experiences and express their emotions, dreams, and aspirations with raw honesty. Each story is unique, showing a different perspective on life, providing an intimate look into their daily struggles and triumphs. Through these films, the children educate us about acceptance, resilience, and empathy, shattering misconceptions often associated with disabilities. Their courage and determination are both inspiring and heartwarming, offering a valuable lesson to us all."
0.9999984290673868,"[{'score': 0.0016772520813939096, 'sentence': 'NASA will plunge a small robot into a volcano in Hawaii in order to map data and geographical features of the volcanic terrain.'}, {'score': 0.06717971278697488, 'sentence': ""This mission is a part of NASA's larger initiative to understand the volatile environment of other planets.""}, {'score': 0.9180936779815053, 'sentence': 'The robot, equipped with advanced sensors and imaging devices, will collect data on temperature, pressure, humidity, and gas concentrations.'}, {'score': 0.9246219172241276, 'sentence': ""It will also capture high-resolution images of the volcano's interior.""}, {'score': 0.29293947646166507, 'sentence': 'The data gathered from this expedition will provide valuable insights into the geology of volcanic regions and contribute to the development of technology capable of exploring otherworldly volcanic terrains.'}]","NASA will plunge a small robot into a volcano in Hawaii in order to map data and geographical features of the volcanic terrain. This mission is a part of NASA's larger initiative to understand the volatile environment of other planets. The robot, equipped with advanced sensors and imaging devices, will collect data on temperature, pressure, humidity, and gas concentrations. It will also capture high-resolution images of the volcano's interior. The data gathered from this expedition will provide valuable insights into the geology of volcanic regions and contribute to the development of technology capable of exploring otherworldly volcanic terrains."
0.9813665816291177,"[{'score': 1.8430286230497472e-07, 'sentence': 'Authorizes Director of the Oregon Department of Aviation to request Department of Transportation to provide certain central business services for the aviation department.'}, {'score': 0.9567382127700104, 'sentence': 'These services may include financial management, human resources, information technology, and procurement.'}, {'score': 0.9657690695461028, 'sentence': 'The aim is to streamline operations, improve efficiency, and save costs.'}, {'score': 0.6680236305583612, 'sentence': 'This collaboration between the departments will also foster a better working relationship, sharing of best practices, and enhanced cross-departmental communication.'}, {'score': 0.005001026820603771, 'sentence': 'This authorization will also help in the advancement of the aviation industry within Oregon, by enabling the aviation department to focus more on core functions and less on ancillary administrative tasks.'}]","Authorizes Director of the Oregon Department of Aviation to request Department of Transportation to provide certain central business services for the aviation department. These services may include financial management, human resources, information technology, and procurement. The aim is to streamline operations, improve efficiency, and save costs. This collaboration between the departments will also foster a better working relationship, sharing of best practices, and enhanced cross-departmental communication. This authorization will also help in the advancement of the aviation industry within Oregon, by enabling the aviation department to focus more on core functions and less on ancillary administrative tasks."
0.9999992426847749,"[{'score': 1.400510818427847e-09, 'sentence': 'Brazil is currently implementing the Brasil Sem Miséria programme — a continuation of the successful Fome Zero— which aims to eradicate extreme poverty and hunger by providing income support, enhancing access to basic services, and promoting productive inclusion.'}, {'score': 0.2842396431400329, 'sentence': 'This initiative targets the most vulnerable communities, particularly in rural areas.'}, {'score': 0.9633005227214644, 'sentence': 'It extends financial aid to families living below the poverty line, supports education and health services, and promotes job opportunities through vocational training.'}, {'score': 4.574118861455645e-14, 'sentence': 'The programme also encourages sustainable agriculture and food security measures.'}, {'score': 0.924066371864911, 'sentence': ""The ultimate goal is to uplift Brazil's impoverished population, promoting social inclusion and economic self-sufficiency.""}]","Brazil is currently implementing the Brasil Sem Miséria programme — a continuation of the successful Fome Zero— which aims to eradicate extreme poverty and hunger by providing income support, enhancing access to basic services, and promoting productive inclusion. This initiative targets the most vulnerable communities, particularly in rural areas. It extends financial aid to families living below the poverty line, supports education and health services, and promotes job opportunities through vocational training. The programme also encourages sustainable agriculture and food security measures. The ultimate goal is to uplift Brazil's impoverished population, promoting social inclusion and economic self-sufficiency."
0.9999977892529207,"[{'score': 1.6350161224920612e-09, 'sentence': 'The tide is turning at Frankston , with the Dolphins scoring successive victories for the first time in almost six months.'}, {'score': 0.04633642510607883, 'sentence': ""The team's newfound determination is evident as they thrash their opponents with a vigor previously unseen.""}, {'score': 0.0, 'sentence': ""The Dolphins' coach attributes their success to rigorous training and a shift in team dynamics.""}, {'score': 0.9985701552038688, 'sentence': ""The players' morale is at an all-time high, with everyone bringing their A-game to the field.""}, {'score': 2.8534952178915773e-10, 'sentence': ""Frankston's loyal fanbase is ecstatic, their cheers echoing around the stadium.""}, {'score': 6.177259973538796e-07, 'sentence': 'The Dolphins, once underdogs, are now the team to watch, promising a thrilling season ahead.'}]","The tide is turning at Frankston , with the Dolphins scoring successive victories for the first time in almost six months. The team's newfound determination is evident as they thrash their opponents with a vigor previously unseen. The Dolphins' coach attributes their success to rigorous training and a shift in team dynamics. The players' morale is at an all-time high, with everyone bringing their A-game to the field. Frankston's loyal fanbase is ecstatic, their cheers echoing around the stadium. The Dolphins, once underdogs, are now the team to watch, promising a thrilling season ahead."
0.6815119197915406,"[{'score': 0.0, 'sentence': 'Each year , the palike and state authorities ensure that Bangaloreans are forewarned before Diwali about being safe .'}, {'score': 1.1226156337862392e-08, 'sentence': 'However , despite the repeated warnings, instances of accidents due to firecrackers continue to occur.'}, {'score': 0.0004920688289831165, 'sentence': 'This leads to unnecessary panic and chaos, not to mention the physical harm and property damage.'}, {'score': 0.9978617235888322, 'sentence': 'It is crucial that residents take these warnings seriously for their own safety and the well-being of their community.'}, {'score': 0.006118311396042131, 'sentence': 'The authorities can only do so much, the responsibility of ensuring a safe Diwali ultimately lies with the individual.'}, {'score': 0.0008851872626192137, 'sentence': ""Let's all pledge to celebrate this festival of lights in a safe and responsible manner.""}]","Each year , the palike and state authorities ensure that Bangaloreans are forewarned before Diwali about being safe . However , despite the repeated warnings, instances of accidents due to firecrackers continue to occur. This leads to unnecessary panic and chaos, not to mention the physical harm and property damage. It is crucial that residents take these warnings seriously for their own safety and the well-being of their community. The authorities can only do so much, the responsibility of ensuring a safe Diwali ultimately lies with the individual. Let's all pledge to celebrate this festival of lights in a safe and responsible manner."
0.9985389863942098,"[{'score': 0.9761466027734729, 'sentence': 'This quaint home is located at the end of a cul-de-sac which is situated on the highest point in Fairfield County.'}, {'score': 0.9853598341654354, 'sentence': 'The property offers panoramic views of the stunning Connecticut landscape, stretching as far as the eye can see.'}, {'score': 0.02168206972911968, 'sentence': 'The house itself, a charming two-story structure, blends classic New England aesthetics with modern comforts.'}, {'score': 0.021191279136125618, 'sentence': 'It features spacious rooms, a gourmet kitchen, and a cozy fireplace.'}, {'score': 0.6539166120079885, 'sentence': 'Outside, the beautifully manicured garden, complete with a stone patio and a gazebo, gives the home a magical, storybook appeal.'}, {'score': 0.05609105460502539, 'sentence': 'This is a perfect sanctuary for those seeking tranquility and privacy.'}]","This quaint home is located at the end of a cul-de-sac which is situated on the highest point in Fairfield County. The property offers panoramic views of the stunning Connecticut landscape, stretching as far as the eye can see. The house itself, a charming two-story structure, blends classic New England aesthetics with modern comforts. It features spacious rooms, a gourmet kitchen, and a cozy fireplace. Outside, the beautifully manicured garden, complete with a stone patio and a gazebo, gives the home a magical, storybook appeal. This is a perfect sanctuary for those seeking tranquility and privacy."
0.9175822976873508,"[{'score': 0.0, 'sentence': 'Elvira Alonzo sees recycling as essential to the future .'}, {'score': 3.3967774855092614e-06, 'sentence': 'The McAllen public works director oversees the recycling program in her Texas city, ensuring that waste is properly sorted and repurposed.'}, {'score': 0.05021015619297964, 'sentence': 'She works tirelessly to educate the community about the importance of recycling, implementing initiatives to encourage participation.'}, {'score': 0.04670342684210815, 'sentence': 'Alonzo is also constantly seeking innovative ways to improve the program, such as introducing new recycling technologies or arranging partnerships with local businesses.'}, {'score': 0.9574662151155438, 'sentence': 'Her vision is not only to reduce waste in her city, but also to inspire other cities to adopt similar recycling programs.'}]","Elvira Alonzo sees recycling as essential to the future . The McAllen public works director oversees the recycling program in her Texas city, ensuring that waste is properly sorted and repurposed. She works tirelessly to educate the community about the importance of recycling, implementing initiatives to encourage participation. Alonzo is also constantly seeking innovative ways to improve the program, such as introducing new recycling technologies or arranging partnerships with local businesses. Her vision is not only to reduce waste in her city, but also to inspire other cities to adopt similar recycling programs."
0.8361928725658665,"[{'score': 0.0, 'sentence': 'Hull - Where the US goes the UK often follows .'}, {'score': 0.0, 'sentence': 'This is especially true of negatives .'}, {'score': 0.6759202541914775, 'sentence': 'If the US experiences an economic downturn, the UK is usually not far behind.'}, {'score': 0.14211442184159528, 'sentence': 'Similarly, issues like obesity, opioid addiction, and mental health crises have migrated across the Atlantic.'}, {'score': 0.5938011339354314, 'sentence': 'However, this trend also works in reverse.'}, {'score': 0.6301596476624939, 'sentence': 'Positive shifts in the US, such as advancements in technology, civil rights movements, and progressive policies, also find their way to the UK.'}, {'score': 0.1448673250084893, 'sentence': 'As global partners, both countries influence each other in various ways, making it essential to address these issues collaboratively.'}]","Hull - Where the US goes the UK often follows . This is especially true of negatives . If the US experiences an economic downturn, the UK is usually not far behind. Similarly, issues like obesity, opioid addiction, and mental health crises have migrated across the Atlantic. However, this trend also works in reverse. Positive shifts in the US, such as advancements in technology, civil rights movements, and progressive policies, also find their way to the UK. As global partners, both countries influence each other in various ways, making it essential to address these issues collaboratively."
0.9996643968659806,"[{'score': 0.9324860376653447, 'sentence': 'Singer-turned-actor Kim Hyun-joong is considering a return to the small screen , his agency said Tuesday .'}, {'score': 0.037331822385430646, 'sentence': 'According to KeyEast Entertainment, Kim has been offered a lead role in an upcoming drama series.'}, {'score': 0.7010619240411384, 'sentence': 'However, nothing has been confirmed yet as the star is still reviewing the script and other details regarding the role.'}, {'score': 0.9684438954185587, 'sentence': 'The agency asked for patience and understanding from fans, stating that an official announcement will be made once a decision has been reached.'}, {'score': 0.0, 'sentence': 'This potential return marks Kim\'s first acting offer since his last drama ""When Time Stopped"" in 2018.'}]","Singer-turned-actor Kim Hyun-joong is considering a return to the small screen , his agency said Tuesday . According to KeyEast Entertainment, Kim has been offered a lead role in an upcoming drama series. However, nothing has been confirmed yet as the star is still reviewing the script and other details regarding the role. The agency asked for patience and understanding from fans, stating that an official announcement will be made once a decision has been reached. This potential return marks Kim's first acting offer since his last drama ""When Time Stopped"" in 2018."
0.9273647104763812,"[{'score': 0.47517792120864455, 'sentence': 'If the U.S. presidential election were resolved on social media , Barack Obama would be the clear winner this year .'}, {'score': 1.2684586714328816e-10, 'sentence': 'The former president remains immensely popular online, consistently garnering significant engagement from his posts.'}, {'score': 4.5499564970130635e-06, 'sentence': 'His profound insights, charisma, and ability to connect with people digitally would have translated into a landslide victory.'}, {'score': 0.9977203311873133, 'sentence': ""Obama's social media prowess is a testament to the power of digital platforms in shaping public opinion.""}, {'score': 0.9958858410545374, 'sentence': 'However, it is essential to remember that social media is just one facet of a multi-dimensional electoral process that also includes debates, policies, and grassroots engagement.'}]","If the U.S. presidential election were resolved on social media , Barack Obama would be the clear winner this year . The former president remains immensely popular online, consistently garnering significant engagement from his posts. His profound insights, charisma, and ability to connect with people digitally would have translated into a landslide victory. Obama's social media prowess is a testament to the power of digital platforms in shaping public opinion. However, it is essential to remember that social media is just one facet of a multi-dimensional electoral process that also includes debates, policies, and grassroots engagement."
0.8145453141112211,"[{'score': 0.0, 'sentence': '* Kitchen | How-to create the best kitchen island .'}, {'score': 0.0, 'sentence': 'Sidebar with top five other projects to do .'}, {'score': 0.08295735748204702, 'sentence': '* Kitchen Island | To create the perfect kitchen island, consider the size of your kitchen, the functionality you desire, and the style that fits your aesthetic.'}, {'score': 0.7896563112498881, 'sentence': ""Make sure it's proportionate to your kitchen space.""}, {'score': 0.0, 'sentence': 'Include essential features like storage and seating.'}, {'score': 6.017408793468348e-14, 'sentence': 'For design, choose materials that complement your kitchen decor.'}, {'score': 0.0, 'sentence': 'Sidebar| Top 5 DIY Projects'}, {'score': 0.9999835688992738, 'sentence': '1.'}, {'score': 0.0, 'sentence': 'Custom Shelving - Adds storage and a personal touch.'}, {'score': 0.9999741540893661, 'sentence': '2.'}, {'score': 3.637090628672013e-12, 'sentence': 'Under-Cabinet Lighting - Enhances ambiance and functionality.'}, {'score': 0.9999687903958526, 'sentence': '3.'}]","* Kitchen | How-to create the best kitchen island . Sidebar with top five other projects to do . * Kitchen Island | To create the perfect kitchen island, consider the size of your kitchen, the functionality you desire, and the style that fits your aesthetic. Make sure it's proportionate to your kitchen space. Include essential features like storage and seating. For design, choose materials that complement your kitchen decor. Sidebar| Top 5 DIY Projects
1. Custom Shelving - Adds storage and a personal touch. 2. Under-Cabinet Lighting - Enhances ambiance and functionality. 3."
0.9999988603457458,"[{'score': 1.0730349941923123e-10, 'sentence': 'The University of Sri Jayewardenepura celebrated 60 years of excellence in higher education on 18th February 2019 , reaching a significant milestone in its academic journey.'}, {'score': 0.9266405770423133, 'sentence': 'The celebration was marked by a series of events, including academic symposiums, cultural performances, and alumni reunions.'}, {'score': 0.8828096425486843, 'sentence': ""Esteemed faculty, alumni, and students came together to honor the university's commitment to fostering intellectual growth and contributing to society.""}, {'score': 0.0017603666186299938, 'sentence': 'The legacy of the institution was lauded, reflecting its integral role in shaping the academic and professional lives of countless individuals.'}, {'score': 0.47727078182463734, 'sentence': ""The 60th anniversary served as a testament to the university's enduring dedication to education and innovation.""}]","The University of Sri Jayewardenepura celebrated 60 years of excellence in higher education on 18th February 2019 , reaching a significant milestone in its academic journey. The celebration was marked by a series of events, including academic symposiums, cultural performances, and alumni reunions. Esteemed faculty, alumni, and students came together to honor the university's commitment to fostering intellectual growth and contributing to society. The legacy of the institution was lauded, reflecting its integral role in shaping the academic and professional lives of countless individuals. The 60th anniversary served as a testament to the university's enduring dedication to education and innovation."
0.994361016316855,"[{'score': 1.5587955620399718e-05, 'sentence': 'Bhubaneswar : Shashi Bhushan Behera , Minister Finance & Excise has hoped , IOCL to participate in the Special Purpose Vehicle (SPV) for the development of petroleum, chemicals, and petrochemical investment regions (PCPIR) in the state.'}, {'score': 2.220446049250313e-16, 'sentence': 'He expressed this view during a meeting with IOCL officials.'}, {'score': 0.0, 'sentence': 'The proposed SPV will focus on infrastructure development and promotion of investments in the PCPIR.'}, {'score': 0.9830781869211558, 'sentence': ""This will not only boost the state's economy but also create numerous job opportunities.""}, {'score': 1.946106423789118e-07, 'sentence': ""Behera emphasized that IOCL's participation in the SPV would be a significant move towards strengthening the industrial sector in Odisha.""}]","Bhubaneswar : Shashi Bhushan Behera , Minister Finance & Excise has hoped , IOCL to participate in the Special Purpose Vehicle (SPV) for the development of petroleum, chemicals, and petrochemical investment regions (PCPIR) in the state. He expressed this view during a meeting with IOCL officials. The proposed SPV will focus on infrastructure development and promotion of investments in the PCPIR. This will not only boost the state's economy but also create numerous job opportunities. Behera emphasized that IOCL's participation in the SPV would be a significant move towards strengthening the industrial sector in Odisha."
0.9999619406382103,"[{'score': 1.1765477481162634e-11, 'sentence': 'Forget announcing your latest album with a gigantic , budget-crippling open-air concert - Oasis have been hiring street musicians to promote their upcoming release.'}, {'score': 4.970468481246826e-12, 'sentence': 'This unique marketing strategy has seen a collection of local talent performing Oasis hits in public hotspots, simultaneously creating a buzz and supporting local artists.'}, {'score': 0.03727476502614324, 'sentence': 'The Gallagher brothers have always shown a knack for thinking outside the box, but this innovative approach truly captures their rebellious spirit.'}, {'score': 8.316262012364461e-09, 'sentence': 'Fans are thrilled with this unexpected performance art, sparking a renewed excitement for the new album.'}, {'score': 6.103988914318847e-08, 'sentence': 'The move has been hailed as a genius blend of grassroots promotion and community support.'}]","Forget announcing your latest album with a gigantic , budget-crippling open-air concert - Oasis have been hiring street musicians to promote their upcoming release. This unique marketing strategy has seen a collection of local talent performing Oasis hits in public hotspots, simultaneously creating a buzz and supporting local artists. The Gallagher brothers have always shown a knack for thinking outside the box, but this innovative approach truly captures their rebellious spirit. Fans are thrilled with this unexpected performance art, sparking a renewed excitement for the new album. The move has been hailed as a genius blend of grassroots promotion and community support."
0.7807048315533353,"[{'score': 0.0, 'sentence': 'Malawi Parliament has started soliciting views on interest rate capping bill which an opposition legislator moved in the 193 strong House.'}, {'score': 0.050102841523711805, 'sentence': 'The bill aims to control high lending rates charged by financial institutions, which are often considered disadvantageous to borrowers.'}, {'score': 0.7972768815658282, 'sentence': 'The discussions have been heated, with some parliamentarians asserting that the bill would protect consumers, while others argue it could stifle economic growth by discouraging lending.'}, {'score': 0.7586995708547569, 'sentence': 'The debate reflects a broader concern about the balance between consumer protection and economic freedom.'}, {'score': 0.0005868406142658378, 'sentence': ""Public input is also being encouraged, as the bill's impact will affect the entire nation.""}]","Malawi Parliament has started soliciting views on interest rate capping bill which an opposition legislator moved in the 193 strong House. The bill aims to control high lending rates charged by financial institutions, which are often considered disadvantageous to borrowers. The discussions have been heated, with some parliamentarians asserting that the bill would protect consumers, while others argue it could stifle economic growth by discouraging lending. The debate reflects a broader concern about the balance between consumer protection and economic freedom. Public input is also being encouraged, as the bill's impact will affect the entire nation."
0.9999366239258235,"[{'score': 0.0, 'sentence': 'Fiji Council of Social Services ( FCOSS ) district representatives endorsed the Fiji CSO Code of Accountability for implementation by all member organizations.'}, {'score': 0.615076566106203, 'sentence': 'The Code, designed to promote transparency, accountability, and integrity within Civil Society Organizations (CSOs), was met with widespread support.'}, {'score': 5.7068349712530164e-08, 'sentence': 'It outlines stringent ethical standards and guidelines for financial management, governance, and stakeholder engagement.'}, {'score': 0.0, 'sentence': ""The endorsement by FCOSS district representatives signals a significant move towards ensuring ethical conduct within Fiji's CSOs, fostering public trust and confidence.""}, {'score': 7.814682234652537e-11, 'sentence': 'The representatives urged all member organizations to fully embrace and implement the code in their daily operations.'}]","Fiji Council of Social Services ( FCOSS ) district representatives endorsed the Fiji CSO Code of Accountability for implementation by all member organizations. The Code, designed to promote transparency, accountability, and integrity within Civil Society Organizations (CSOs), was met with widespread support. It outlines stringent ethical standards and guidelines for financial management, governance, and stakeholder engagement. The endorsement by FCOSS district representatives signals a significant move towards ensuring ethical conduct within Fiji's CSOs, fostering public trust and confidence. The representatives urged all member organizations to fully embrace and implement the code in their daily operations."
0.9999013315734908,"[{'score': 0.01069028757292012, 'sentence': 'Teams of programmers and engineers at Google have created a custom Android app , different versions of which have been deployed across various platforms.'}, {'score': 0.10371413648175387, 'sentence': 'This app, designed to enhance user experience, has unique features tailored to meet different user needs.'}, {'score': 0.46729781284296734, 'sentence': ""The app's versatility and adaptability to various devices make it a standout among its competitors.""}, {'score': 0.008823969798849363, 'sentence': 'It is also integrated with advanced AI technology, providing users with personalized recommendations and experiences.'}, {'score': 0.005555662294965957, 'sentence': ""Google's continuous innovations and updates on this app demonstrate its commitment to improving technology and serving the needs of its global users.""}]","Teams of programmers and engineers at Google have created a custom Android app , different versions of which have been deployed across various platforms. This app, designed to enhance user experience, has unique features tailored to meet different user needs. The app's versatility and adaptability to various devices make it a standout among its competitors. It is also integrated with advanced AI technology, providing users with personalized recommendations and experiences. Google's continuous innovations and updates on this app demonstrate its commitment to improving technology and serving the needs of its global users."
0.9999992263363974,"[{'score': 0.0059039673391235725, 'sentence': 'A bride and groom in Canada spent their first night of marital bliss behind bars after their wedding party turns into a chaotic brawl.'}, {'score': 0.0005004384141980012, 'sentence': 'The celebration at a local banquet hall quickly escalated into a full-scale melee, involving over 50 guests.'}, {'score': 3.730349362740526e-14, 'sentence': 'Alcohol fueled the tensions, turning minor disagreements into physical altercations.'}, {'score': 0.48682041361596895, 'sentence': 'By the time the police arrived, multiple attendees had minor injuries and the newlyweds were caught in the crossfire.'}, {'score': 0.27810206684448846, 'sentence': 'Instead of a romantic wedding night, the couple was handcuffed and led away, facing charges of public disorder and assault.'}, {'score': 0.3467138689389814, 'sentence': 'The incident left family and friends shocked at the unexpected turn of events.'}]","A bride and groom in Canada spent their first night of marital bliss behind bars after their wedding party turns into a chaotic brawl. The celebration at a local banquet hall quickly escalated into a full-scale melee, involving over 50 guests. Alcohol fueled the tensions, turning minor disagreements into physical altercations. By the time the police arrived, multiple attendees had minor injuries and the newlyweds were caught in the crossfire. Instead of a romantic wedding night, the couple was handcuffed and led away, facing charges of public disorder and assault. The incident left family and friends shocked at the unexpected turn of events."
0.8812709967674683,"[{'score': 0.43995999293268506, 'sentence': 'Wallarm has raised $ 8 million in a Series A round of funding that will be used to help the company expand its AI-powered application security platform.'}, {'score': 0.00018163029493367677, 'sentence': 'The funding was led by Toba Capital with participation from other investors including Partech, Runa Capital, and Y Combinator.'}, {'score': 0.9956870836568149, 'sentence': 'The funds will be used to accelerate product development, expand sales and marketing efforts, and enhance customer support.'}, {'score': 0.09350559958060733, 'sentence': ""Wallarm's platform uses machine learning to identify and block security threats in real-time, providing businesses with robust protection against cyber attacks.""}, {'score': 1.328843035608429e-09, 'sentence': 'The new investment underscores the growing demand for advanced cybersecurity solutions.'}]","Wallarm has raised $ 8 million in a Series A round of funding that will be used to help the company expand its AI-powered application security platform. The funding was led by Toba Capital with participation from other investors including Partech, Runa Capital, and Y Combinator. The funds will be used to accelerate product development, expand sales and marketing efforts, and enhance customer support. Wallarm's platform uses machine learning to identify and block security threats in real-time, providing businesses with robust protection against cyber attacks. The new investment underscores the growing demand for advanced cybersecurity solutions."
0.999997904542829,"[{'score': 0.3018266741514395, 'sentence': ""A report is expected to be released Tuesday detailing how an unknown cyber hacker broke into South Carolina 's computers systems, compromising the personal data of millions of residents.""}, {'score': 0.6805668801569438, 'sentence': ""The report, prepared by a leading cybersecurity firm, is believed to outline the specific methods and techniques used by the hacker, highlighting the vulnerabilities in the state's security infrastructure.""}, {'score': 0.16366893377653335, 'sentence': 'It is also expected to provide recommendations on how to strengthen the systems against future attacks.'}, {'score': 0.998860129492534, 'sentence': ""The breach, which occurred last month, has raised serious concerns about the state's ability to protect sensitive information of its residents.""}]","A report is expected to be released Tuesday detailing how an unknown cyber hacker broke into South Carolina 's computers systems, compromising the personal data of millions of residents. The report, prepared by a leading cybersecurity firm, is believed to outline the specific methods and techniques used by the hacker, highlighting the vulnerabilities in the state's security infrastructure. It is also expected to provide recommendations on how to strengthen the systems against future attacks. The breach, which occurred last month, has raised serious concerns about the state's ability to protect sensitive information of its residents."
0.9999198889438898,"[{'score': 0.9597918053190633, 'sentence': 'This charming 3 bedroom home is conveniently located just 1/2 mile from shopping and restaurants , across the street from a beautiful park, ideal for family outings and picnics.'}, {'score': 0.9988661631654249, 'sentence': 'The interior features a spacious living area, a fully equipped kitchen, and a master suite with a private bathroom.'}, {'score': 0.2782966329387069, 'sentence': 'The house also boasts a lovely backyard with a deck perfect for summer barbecues and outdoor entertaining.'}, {'score': 0.6787558854045739, 'sentence': 'The property includes a two-car garage and a fully fenced yard for privacy.'}, {'score': 0.824017059078342, 'sentence': 'With its prime location and fantastic features, this home is a perfect blend of comfort and convenience.'}]","This charming 3 bedroom home is conveniently located just 1/2 mile from shopping and restaurants , across the street from a beautiful park, ideal for family outings and picnics. The interior features a spacious living area, a fully equipped kitchen, and a master suite with a private bathroom. The house also boasts a lovely backyard with a deck perfect for summer barbecues and outdoor entertaining. The property includes a two-car garage and a fully fenced yard for privacy. With its prime location and fantastic features, this home is a perfect blend of comfort and convenience."
